Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (ï¿½ï,Season,Household Size
444,Computer,0.85,07:01,09-01-2023,36.6,Winter,1
230,Washing Machine,0.86,22:58,25-09-2023,1.7,Summer,4
417,Air Conditioning,4.51,18:01,12-04-2023,0.8,Spring,4
152,Washing Machine,0.36,01:15,28-07-2023,13,Summer,1
471,Oven,1.37,08:06,03-02-2023,6,Winter,3
51,Microwave,1.83,06:50,02-08-2023,-8.7,Summer,4
428,Air Conditioning,4.65,04:41,16-06-2023,39.4,Spring,4
139,Air Conditioning,4.56,16:59,19-06-2023,21.5,Spring,1
274,Oven,0.41,04:32,13-12-2023,20.9,Fall,3
42,TV,1.88,19:43,02-05-2023,23.7,Spring,5
474,Oven,0.33,22:09,29-09-2023,-7.4,Summer,4
18,Heater,2.17,08:07,26-05-2023,-8.3,Spring,3
39,Computer,0.35,00:34,17-09-2023,1.6,Summer,4
298,Washing Machine,1.69,02:56,31-01-2023,-6.4,Winter,4
141,Computer,1.29,06:00,31-10-2023,4.7,Fall,2
385,Washing Machine,0.47,07:07,17-08-2023,30.6,Summer,4
357,Lights,1.44,12:18,04-02-2023,6.7,Winter,3
165,Air Conditioning,4.95,07:25,29-12-2023,-4,Fall,5
118,TV,1.76,22:32,15-04-2023,25.9,Spring,4
472,Oven,1.24,15:05,26-03-2023,-2.2,Winter,1
116,Heater,4.88,11:57,26-12-2023,33,Fall,5
450,Washing Machine,0.63,21:31,28-12-2023,-9.7,Fall,1
158,TV,1.82,22:42,21-02-2023,-5.8,Winter,3
402,Heater,2.43,08:26,01-07-2023,3.9,Summer,1
162,Oven,1.32,02:28,25-09-2023,7,Summer,2
393,Computer,0.77,08:34,25-07-2023,24.7,Summer,1
44,TV,0.27,18:38,26-11-2023,22.5,Fall,2
456,Lights,0.48,10:25,25-04-2023,38.4,Spring,2
112,Heater,2.77,17:11,27-06-2023,11.3,Spring,2
124,TV,1.88,04:52,10-01-2023,1,Winter,2
73,Microwave,1.94,02:57,19-09-2023,35.1,Summer,3
420,Washing Machine,1.34,20:18,31-05-2023,-2.8,Spring,4
399,Dishwasher,1.16,07:22,11-12-2023,28.2,Fall,1
21,Microwave,1.52,18:22,26-10-2023,-2,Fall,1
127,Oven,0.58,08:48,05-04-2023,17.4,Spring,1
382,Air Conditioning,2.53,23:01,25-12-2023,-5.6,Fall,3
240,Lights,1.46,02:18,09-04-2023,-5.3,Spring,4
390,Dishwasher,1.81,13:32,02-12-2023,29.6,Fall,1
414,Computer,0.83,10:22,08-07-2023,5.2,Summer,3
304,Fridge,0.45,21:56,17-06-2023,-2.1,Spring,3
191,TV,0.74,11:34,09-04-2023,14.8,Spring,1
385,Oven,1.61,10:38,28-02-2023,-6.5,Winter,3
237,Lights,1.79,04:40,01-01-2023,25,Winter,4
266,Washing Machine,1.54,04:52,29-07-2023,38.9,Summer,1
58,Oven,1.26,03:21,10-01-2023,27,Winter,4
439,Air Conditioning,2.58,00:38,27-08-2023,23.5,Summer,3
376,Computer,1.64,20:52,31-03-2023,38.3,Winter,2
381,Washing Machine,0.96,00:00,05-04-2023,25.1,Spring,3
205,Washing Machine,1.81,16:28,15-02-2023,0.4,Winter,5
271,Computer,1.88,03:47,20-04-2023,-5.8,Spring,3
411,Lights,1.96,08:10,02-08-2023,25.9,Summer,2
38,TV,1.09,12:14,03-12-2023,-3.5,Fall,1
246,Microwave,0.65,01:50,21-11-2023,12.5,Fall,4
113,Heater,3.76,06:32,07-08-2023,2.3,Summer,3
493,TV,1.55,06:08,01-06-2023,22.4,Spring,1
323,Fridge,0.46,07:18,25-12-2023,31.2,Fall,4
376,Washing Machine,0.24,06:08,21-07-2023,-7.3,Summer,4
67,Heater,3.31,02:15,30-11-2023,6.1,Fall,5
489,Air Conditioning,4.84,17:38,21-01-2023,1.7,Winter,4
216,Microwave,0.22,10:37,02-01-2023,2.3,Winter,1
289,Lights,1.99,03:08,01-12-2023,9.8,Fall,4
366,TV,1.07,23:07,26-02-2023,38.2,Winter,2
5,Computer,0.61,13:20,02-05-2023,33.7,Spring,2
101,Washing Machine,0.91,20:30,11-08-2023,25.8,Summer,3
365,Heater,4.57,23:32,22-10-2023,21.7,Fall,1
10,Lights,0.65,21:27,24-10-2023,8.6,Fall,4
201,TV,0.65,07:07,24-12-2023,37.4,Fall,5
199,Computer,0.24,23:21,23-05-2023,39.1,Spring,2
473,Fridge,0.42,16:35,25-07-2023,13.5,Summer,2
59,Microwave,0.81,19:02,29-12-2023,-7.9,Fall,5
197,Fridge,0.36,05:21,12-05-2023,25.1,Spring,5
125,Lights,1.5,21:41,23-01-2023,11.6,Winter,4
8,Air Conditioning,4.67,09:17,25-03-2023,30.8,Winter,1
302,Air Conditioning,5,17:40,23-08-2023,28.3,Summer,5
474,Lights,1.22,21:31,08-03-2023,-6.7,Winter,5
306,Oven,0.88,03:51,19-04-2023,23.9,Spring,2
291,Air Conditioning,2.85,11:46,04-08-2023,10.6,Summer,4
253,Fridge,0.12,20:43,24-03-2023,37.1,Winter,4
181,Dishwasher,0.86,11:38,19-09-2023,33.5,Summer,2
277,Heater,2.97,17:35,17-06-2023,31,Spring,2
3,Washing Machine,1.13,19:21,29-03-2023,24.5,Winter,4
42,Dishwasher,0.91,06:26,21-11-2023,25.2,Fall,5
457,Microwave,0.95,10:37,27-07-2023,-0.8,Summer,5
488,Washing Machine,0.73,13:46,26-11-2023,26.4,Fall,1
349,Oven,1.15,22:50,06-01-2023,-3.8,Winter,5
189,TV,1.44,16:02,09-02-2023,37.9,Winter,5
272,Air Conditioning,2.1,17:40,22-05-2023,-9.7,Spring,5
458,Lights,0.24,04:18,18-12-2023,7.9,Fall,5
150,Computer,0.25,09:20,01-09-2023,-6.2,Summer,2
83,Washing Machine,1.5,23:04,13-06-2023,-4.5,Spring,3
68,Computer,1.67,07:41,12-01-2023,29.7,Winter,5
423,Heater,4.86,06:07,20-10-2023,15.8,Fall,2
155,Air Conditioning,4.68,04:05,19-05-2023,-9.8,Spring,4
213,Dishwasher,0.6,12:25,18-10-2023,39.8,Fall,5
361,Lights,0.79,13:43,14-08-2023,36.2,Summer,4
398,Heater,4.11,08:02,29-01-2023,4.4,Winter,1
190,Microwave,1.47,11:58,29-11-2023,14.6,Fall,3
254,Washing Machine,1.34,11:11,08-07-2023,16.4,Summer,1
451,Air Conditioning,3.72,04:53,27-01-2023,36.7,Winter,4
250,Microwave,1.54,21:39,28-03-2023,-0.2,Winter,5
467,Fridge,0.47,21:17,18-08-2023,24.3,Summer,4
170,Computer,1.2,05:17,19-04-2023,15.9,Spring,5
332,Oven,0.89,01:10,22-06-2023,-9.5,Spring,5
170,TV,0.8,14:57,14-01-2023,32.2,Winter,4
386,TV,1.95,05:03,27-03-2023,19.2,Winter,4
297,Heater,4.99,02:13,08-08-2023,0.8,Summer,5
437,Air Conditioning,3.57,00:53,05-08-2023,39.3,Summer,5
142,Microwave,0.37,20:16,30-07-2023,-4.8,Summer,2
232,Heater,4.55,11:28,15-02-2023,14.8,Winter,1
449,Microwave,1.46,13:13,17-12-2023,-3,Fall,4
368,Lights,0.73,05:35,25-01-2023,11.3,Winter,3
51,Fridge,0.3,23:36,25-08-2023,8.1,Summer,3
110,Microwave,1.96,14:20,17-02-2023,26.8,Winter,1
351,Oven,1.24,12:30,24-10-2023,-1.7,Fall,3
389,Air Conditioning,3.8,02:59,09-03-2023,38.3,Winter,2
205,Washing Machine,0.57,23:18,17-12-2023,37.6,Fall,3
402,Heater,2.73,13:36,15-02-2023,24.8,Winter,3
12,Lights,0.5,08:18,01-11-2023,7.7,Fall,5
372,Oven,1.29,23:36,13-05-2023,5.2,Spring,5
209,Oven,0.56,01:13,05-03-2023,26.4,Winter,4
453,Computer,1.62,01:12,17-07-2023,4.5,Summer,4
464,Oven,1.12,07:32,20-05-2023,20.4,Spring,2
87,Heater,3.75,08:21,18-02-2023,-2.4,Winter,4
46,Computer,1.66,07:21,11-09-2023,37.6,Summer,3
425,Oven,1.95,17:20,22-12-2023,18.7,Fall,4
34,Air Conditioning,4.21,15:10,28-05-2023,18.2,Spring,3
369,Washing Machine,1.49,18:26,14-01-2023,7.4,Winter,5
339,Microwave,0.38,21:45,22-03-2023,23,Winter,2
494,Washing Machine,0.51,09:52,07-04-2023,16.8,Spring,5
148,Washing Machine,0.95,11:32,02-05-2023,35.9,Spring,4
288,Oven,0.53,02:11,06-06-2023,-8.5,Spring,5
3,Heater,2.94,21:27,04-09-2023,29.8,Summer,4
234,Dishwasher,1.6,12:47,04-01-2023,-7,Winter,5
114,Washing Machine,0.65,04:23,15-06-2023,38,Spring,3
178,Fridge,0.19,21:30,27-02-2023,17.1,Winter,3
499,Microwave,0.57,08:07,28-01-2023,37.9,Winter,3
257,Air Conditioning,2.15,12:54,20-02-2023,28.3,Winter,4
295,Washing Machine,0.21,21:37,24-09-2023,9.4,Summer,4
133,Fridge,0.21,17:42,02-01-2023,16.2,Winter,5
472,Microwave,1.26,07:12,16-10-2023,23.7,Fall,2
384,Oven,1.93,09:03,24-05-2023,-6.7,Spring,5
196,Microwave,1.8,10:03,16-11-2023,19.5,Fall,5
371,Washing Machine,1,12:36,17-08-2023,16.8,Summer,2
78,Computer,1.57,11:03,03-05-2023,29.4,Spring,1
22,Oven,0.43,05:05,28-06-2023,17.2,Spring,2
334,Fridge,0.45,16:10,17-09-2023,33.3,Summer,2
167,TV,0.99,12:10,31-03-2023,14.6,Winter,2
32,Heater,2.39,04:02,23-02-2023,21.1,Winter,4
258,TV,1.48,05:05,12-04-2023,28.6,Spring,4
212,TV,1.27,03:48,26-06-2023,-0.9,Spring,4
13,Oven,1.1,08:44,22-07-2023,-6.6,Summer,4
473,Heater,2.12,02:06,17-02-2023,28.6,Winter,1
384,Washing Machine,1.15,19:13,22-08-2023,11.8,Summer,5
166,Air Conditioning,2.88,20:32,04-11-2023,30.7,Fall,3
141,Lights,0.83,13:14,06-08-2023,8,Summer,3
126,Air Conditioning,3.23,06:46,13-04-2023,31.8,Spring,5
236,Lights,1.69,12:23,30-03-2023,4.4,Winter,4
494,Microwave,1.54,03:38,27-02-2023,18.5,Winter,2
248,Washing Machine,1.14,00:43,21-11-2023,0,Fall,2
467,Computer,1.15,00:58,04-06-2023,31.1,Spring,2
238,Oven,0.27,15:39,19-06-2023,6.1,Spring,3
306,Computer,0.39,03:49,28-09-2023,20.6,Summer,3
293,Microwave,0.58,23:41,15-08-2023,23,Summer,2
23,TV,0.96,23:29,02-02-2023,6.2,Winter,5
85,Dishwasher,1.37,15:20,13-05-2023,11,Spring,4
358,Fridge,0.29,21:52,14-08-2023,24.1,Summer,1
68,Microwave,1.68,06:46,14-09-2023,29.8,Summer,3
260,Heater,2.66,02:54,28-05-2023,0,Spring,1
49,TV,0.29,14:16,08-08-2023,11.6,Summer,4
86,Microwave,1.94,14:42,05-02-2023,27.4,Winter,3
5,TV,0.36,17:02,04-01-2023,24.1,Winter,1
126,Oven,1.64,16:12,27-07-2023,-3.9,Summer,3
261,Oven,0.43,06:09,18-11-2023,-5.1,Fall,5
81,Fridge,0.15,10:49,25-01-2023,-8.2,Winter,4
308,Washing Machine,0.89,22:29,20-05-2023,-9.4,Spring,4
333,Lights,1.33,04:04,23-03-2023,-5.9,Winter,4
380,Dishwasher,0.5,16:31,16-08-2023,14.8,Summer,4
251,Heater,2.31,19:37,28-08-2023,1.5,Summer,1
179,Dishwasher,1.44,00:56,01-03-2023,32.7,Winter,3
381,Air Conditioning,4.45,00:51,20-06-2023,23.6,Spring,4
169,Computer,1.75,06:25,10-12-2023,2.9,Fall,5
143,Air Conditioning,4.22,16:54,23-10-2023,15.4,Fall,4
206,Air Conditioning,3.54,12:34,18-02-2023,10.2,Winter,4
265,Fridge,0.23,14:11,12-01-2023,-4.4,Winter,3
105,Washing Machine,1.32,00:47,13-11-2023,15.9,Fall,1
145,TV,1.89,11:02,18-08-2023,0,Summer,2
494,Lights,0.3,04:34,29-09-2023,5.8,Summer,5
139,Dishwasher,1.25,02:44,22-03-2023,14.8,Winter,3
137,Oven,0.52,03:00,22-02-2023,0.9,Winter,4
352,Lights,0.63,14:28,19-04-2023,-8.8,Spring,2
390,Heater,3.54,08:31,07-01-2023,-5.6,Winter,4
56,Fridge,0.37,12:31,13-07-2023,-1.1,Summer,1
477,Heater,3.55,03:09,18-12-2023,39.1,Fall,2
405,TV,1.01,15:53,28-04-2023,14.3,Spring,5
32,Heater,2.57,08:59,19-10-2023,14.7,Fall,5
464,Air Conditioning,2.77,22:44,22-08-2023,-2,Summer,3
475,Dishwasher,0.59,04:30,07-05-2023,11.6,Spring,4
216,Air Conditioning,3.1,02:25,13-11-2023,33.9,Fall,4
323,Washing Machine,0.85,01:12,29-07-2023,25.7,Summer,3
435,TV,0.25,22:24,05-01-2023,39.4,Winter,2
271,Fridge,0.25,14:55,12-06-2023,9.3,Spring,2
261,Air Conditioning,4.26,15:53,17-07-2023,-4.6,Summer,4
283,Heater,4.4,04:45,26-11-2023,25.6,Fall,5
248,Microwave,0.61,17:45,25-06-2023,17.1,Spring,3
143,TV,1.93,17:04,14-11-2023,36.1,Fall,4
496,Heater,3.64,04:13,30-03-2023,24.4,Winter,5
119,Microwave,1.62,13:50,08-11-2023,19.9,Fall,4
342,Lights,0.65,17:30,11-08-2023,9.1,Summer,2
269,Oven,1.17,05:02,16-02-2023,-0.4,Winter,4
59,Air Conditioning,2.59,15:41,28-10-2023,16.2,Fall,5
169,Microwave,1.54,08:37,17-11-2023,16.6,Fall,5
26,Dishwasher,0.86,05:21,05-12-2023,39.8,Fall,5
249,Microwave,1.93,21:55,15-04-2023,36.5,Spring,3
124,Heater,3.88,11:13,06-06-2023,-8.6,Spring,2
267,Fridge,0.17,14:14,29-06-2023,1.2,Spring,2
267,Computer,1.86,20:06,10-11-2023,2.5,Fall,5
10,Fridge,0.46,22:50,19-07-2023,37.6,Summer,4
125,Heater,3.3,08:09,13-02-2023,31.6,Winter,5
473,Washing Machine,1.12,07:43,14-07-2023,10.9,Summer,5
195,Heater,4.51,04:07,19-09-2023,3.1,Summer,1
456,Washing Machine,0.25,06:43,08-06-2023,4.9,Spring,1
404,Dishwasher,1.74,01:15,24-03-2023,39.9,Winter,5
93,Lights,1.73,18:55,13-04-2023,19.4,Spring,2
152,Fridge,0.12,15:24,18-09-2023,11,Summer,2
478,Air Conditioning,2.44,02:44,23-01-2023,5.8,Winter,4
450,Dishwasher,0.78,15:05,21-08-2023,-3.4,Summer,3
9,Computer,0.8,17:40,23-05-2023,6.6,Spring,2
16,Microwave,1.78,14:14,19-08-2023,8.7,Summer,4
405,Heater,2.98,03:37,11-12-2023,-0.3,Fall,1
493,Microwave,0.25,14:07,20-06-2023,-2.1,Spring,3
89,Fridge,0.45,20:01,05-10-2023,-7.7,Fall,5
261,Heater,3.39,19:21,22-01-2023,28.9,Winter,5
479,Lights,0.32,01:47,30-10-2023,3,Fall,2
283,Fridge,0.37,17:01,24-10-2023,38.7,Fall,2
425,Washing Machine,0.35,11:36,26-09-2023,-8.3,Summer,1
132,Computer,0.52,23:50,04-04-2023,3.9,Spring,5
385,TV,1.14,02:12,25-05-2023,31.7,Spring,3
21,TV,0.51,16:50,09-07-2023,26.9,Summer,5
245,Fridge,0.26,22:37,22-08-2023,-5.7,Summer,3
104,Washing Machine,0.96,23:06,13-01-2023,11.3,Winter,5
6,Oven,0.7,19:09,17-04-2023,39.6,Spring,2
240,Dishwasher,1.1,11:34,16-03-2023,30.6,Winter,3
499,Oven,0.54,22:54,01-01-2024,28.8,Winter,4
260,TV,0.82,19:33,10-03-2023,21.2,Winter,5
339,Microwave,1.91,06:04,31-07-2023,-7.1,Summer,3
158,Microwave,0.76,23:38,19-03-2023,-0.7,Winter,5
369,Air Conditioning,3.04,15:24,02-07-2023,21.6,Summer,1
102,Heater,2.94,15:29,02-10-2023,15.2,Fall,3
372,TV,1.96,14:28,02-03-2023,2.9,Winter,2
321,Oven,0.31,15:43,29-12-2023,6.3,Fall,3
168,Lights,0.45,04:56,22-12-2023,16.4,Fall,5
257,TV,1.42,16:52,14-11-2023,27.5,Fall,3
170,Computer,1.23,02:10,11-02-2023,1.2,Winter,3
216,Heater,2.74,03:25,28-01-2023,12.8,Winter,1
422,Lights,1.49,14:28,02-03-2023,18.8,Winter,3
58,Computer,1.39,10:20,25-02-2023,7.4,Winter,3
461,Computer,0.92,11:32,09-08-2023,34.9,Summer,5
188,Fridge,0.38,09:09,02-11-2023,26.3,Fall,3
63,Microwave,1.49,19:33,10-08-2023,-0.4,Summer,5
236,Computer,0.35,20:15,15-07-2023,9.1,Summer,1
379,Air Conditioning,4.22,02:50,28-03-2023,0.8,Winter,1
164,Microwave,0.79,00:36,21-07-2023,25.3,Summer,3
282,Dishwasher,0.61,14:16,20-03-2023,31.4,Winter,3
295,Fridge,0.18,04:59,17-05-2023,22.8,Spring,2
79,Fridge,0.29,02:05,15-08-2023,29.4,Summer,3
308,Oven,1.77,04:38,11-03-2023,17.1,Winter,4
237,Fridge,0.11,14:12,02-04-2023,6.9,Spring,4
167,TV,0.81,11:49,03-03-2023,25.9,Winter,1
415,Washing Machine,0.71,05:28,03-09-2023,0.5,Summer,5
8,Lights,1.52,21:59,24-08-2023,-5.7,Summer,3
78,Microwave,1.11,12:53,18-12-2023,6.9,Fall,5
386,Computer,0.3,21:35,18-06-2023,29.8,Spring,1
200,Lights,0.42,21:51,21-05-2023,31.6,Spring,5
141,Lights,0.37,14:31,07-01-2023,36.9,Winter,2
293,Heater,4.45,16:46,03-10-2023,37.9,Fall,3
73,Lights,0.65,02:53,08-11-2023,10.6,Fall,2
457,TV,0.34,00:16,20-09-2023,37.1,Summer,2
483,TV,0.84,00:57,10-06-2023,12.4,Spring,3
300,Fridge,0.18,22:04,10-02-2023,17.9,Winter,5
489,Lights,0.31,05:45,25-06-2023,18.7,Spring,4
8,Fridge,0.49,16:45,08-07-2023,13,Summer,4
90,Lights,1.72,09:27,24-02-2023,-2.4,Winter,2
272,Fridge,0.25,13:01,22-11-2023,31.8,Fall,4
359,Microwave,1.27,02:45,18-02-2023,23.4,Winter,5
106,Computer,1.08,21:24,29-06-2023,19.7,Spring,5
309,Lights,1.68,05:43,08-12-2023,8.3,Fall,1
310,Microwave,1.37,12:41,18-09-2023,1.2,Summer,5
453,Air Conditioning,4.11,20:43,23-06-2023,-7,Spring,2
447,Microwave,0.25,10:52,20-12-2023,29.8,Fall,2
376,Heater,4.36,01:16,13-11-2023,-2.5,Fall,1
114,Microwave,0.36,18:59,30-12-2023,-4,Fall,5
169,Computer,1.7,18:11,23-09-2023,16.2,Summer,2
18,Microwave,1.77,06:12,27-02-2023,21.9,Winter,5
459,Fridge,0.47,22:32,13-06-2023,17.1,Spring,1
221,Computer,1.4,01:46,30-08-2023,29.1,Summer,1
65,Microwave,0.99,01:58,29-06-2023,39,Spring,5
102,Microwave,0.28,13:42,23-01-2023,4.8,Winter,3
440,Fridge,0.36,10:17,16-05-2023,16.4,Spring,4
159,Oven,0.45,18:36,22-10-2023,-2.5,Fall,2
342,TV,1.77,04:15,25-07-2023,12.3,Summer,5
182,Microwave,2,11:28,28-07-2023,31.9,Summer,1
13,Air Conditioning,2.44,03:33,17-03-2023,17.9,Winter,3
319,Lights,0.34,07:50,01-06-2023,-9,Spring,1
93,Dishwasher,1.57,16:43,19-07-2023,12.4,Summer,4
302,Air Conditioning,3.13,10:29,10-10-2023,1.3,Fall,4
411,TV,1.65,17:35,04-03-2023,38.8,Winter,1
478,TV,1.64,11:48,13-12-2023,7.8,Fall,5
38,Dishwasher,1.52,11:21,29-12-2023,24.4,Fall,3
417,Heater,2.3,13:53,03-05-2023,1.1,Spring,5
494,Oven,0.46,12:20,11-04-2023,-1.6,Spring,2
49,TV,1.12,00:55,07-11-2023,40,Fall,5
407,Computer,1.31,06:26,23-11-2023,18.2,Fall,2
412,Dishwasher,1.22,16:43,13-01-2023,-5.8,Winter,4
424,Lights,1.11,06:31,15-01-2023,23,Winter,4
82,Computer,0.47,03:54,19-11-2023,-4.8,Fall,3
470,Dishwasher,1.12,16:32,28-06-2023,26.4,Spring,5
348,Oven,0.82,10:57,04-08-2023,9.6,Summer,3
473,Heater,2.79,17:56,14-10-2023,-1.6,Fall,3
411,Oven,1.94,02:47,31-08-2023,10.9,Summer,5
443,Computer,1.53,02:11,01-09-2023,37.1,Summer,3
117,TV,0.21,03:23,14-02-2023,15.8,Winter,2
306,Lights,1.74,17:42,02-10-2023,-1.5,Fall,1
151,Dishwasher,1.89,05:06,12-12-2023,12.8,Fall,5
316,Fridge,0.45,04:36,10-05-2023,-3.2,Spring,1
313,Oven,1.37,15:36,08-04-2023,10.6,Spring,2
244,Oven,1.15,19:44,28-12-2023,33.4,Fall,5
362,Heater,3.14,16:38,10-01-2023,34.6,Winter,5
438,Washing Machine,1.61,16:02,03-08-2023,14.9,Summer,2
264,Dishwasher,0.42,19:50,25-05-2023,30.7,Spring,2
366,Dishwasher,1.13,09:00,15-06-2023,32.5,Spring,3
36,Computer,1.01,18:37,17-08-2023,8.4,Summer,1
387,Lights,1.76,17:49,31-10-2023,2.1,Fall,5
474,TV,0.23,20:58,05-05-2023,-5.7,Spring,5
466,Air Conditioning,4.63,07:11,18-08-2023,23.2,Summer,4
92,Washing Machine,0.76,15:35,12-07-2023,31,Summer,4
354,Lights,0.57,07:06,06-05-2023,16.7,Spring,1
453,Heater,3.8,01:06,03-11-2023,31.8,Fall,5
374,Lights,0.32,04:55,17-12-2023,17.9,Fall,5
397,Dishwasher,1.88,12:21,26-01-2023,22.2,Winter,3
278,Washing Machine,1.39,17:36,31-01-2023,-1,Winter,1
394,Oven,0.75,21:13,29-12-2023,17.4,Fall,3
343,Oven,0.4,09:44,29-07-2023,5,Summer,4
282,Oven,0.72,00:56,28-04-2023,-4.1,Spring,4
467,Computer,1.42,04:49,17-02-2023,3.9,Winter,1
458,Lights,1.38,08:06,10-09-2023,5.2,Summer,2
66,Washing Machine,0.52,11:42,22-01-2023,21.7,Winter,3
316,Fridge,0.27,03:52,06-05-2023,18.6,Spring,1
463,Microwave,1.17,18:24,05-08-2023,6.7,Summer,2
165,Heater,2.58,08:26,29-08-2023,-7.7,Summer,1
120,Lights,0.38,11:10,23-06-2023,11,Spring,1
168,Air Conditioning,4.96,07:46,30-12-2023,34.5,Fall,1
2,Air Conditioning,3.29,07:42,07-08-2023,-8.3,Summer,4
204,Air Conditioning,4.51,13:29,12-07-2023,18.5,Summer,5
303,Dishwasher,0.95,14:51,03-10-2023,-8.8,Fall,4
374,TV,0.27,06:31,28-05-2023,30.7,Spring,2
37,Dishwasher,1.97,08:18,02-04-2023,29.5,Spring,3
340,Microwave,1.09,14:27,06-03-2023,-8.3,Winter,5
308,TV,0.23,01:44,15-07-2023,16.8,Summer,4
206,TV,1.85,00:17,26-10-2023,27.8,Fall,3
350,Heater,2.51,10:27,21-11-2023,31.4,Fall,2
500,Air Conditioning,4.91,13:27,06-05-2023,-4.2,Spring,3
244,TV,1.88,02:13,28-03-2023,8.8,Winter,3
209,Microwave,1.1,20:42,13-08-2023,-7.3,Summer,2
319,Computer,0.46,16:38,17-11-2023,20.4,Fall,4
156,TV,1.08,17:45,06-03-2023,17.4,Winter,4
374,TV,0.62,19:11,27-07-2023,5.7,Summer,2
221,Microwave,1.08,21:19,29-01-2023,38.5,Winter,1
375,Computer,1.6,11:14,28-09-2023,5.4,Summer,5
425,Dishwasher,1.16,02:50,13-07-2023,30.9,Summer,1
50,TV,0.84,04:05,30-09-2023,-7.4,Summer,5
412,Dishwasher,1.5,04:06,24-12-2023,31.4,Fall,1
499,Computer,1.36,08:57,20-07-2023,15.9,Summer,1
154,Oven,1.17,12:05,30-01-2023,34.1,Winter,3
89,TV,1.56,15:51,04-07-2023,12.6,Summer,1
301,Fridge,0.19,10:23,08-03-2023,-2.9,Winter,3
23,Oven,0.28,07:20,16-07-2023,13,Summer,5
383,Dishwasher,1.11,19:20,14-11-2023,21.9,Fall,4
482,Washing Machine,0.68,14:04,10-10-2023,-5.1,Fall,3
23,TV,1.88,07:35,19-05-2023,9.7,Spring,1
220,Oven,0.32,13:20,17-09-2023,-7.7,Summer,2
2,TV,0.78,17:41,30-07-2023,-5.2,Summer,5
222,Microwave,0.49,23:54,30-12-2023,4.7,Fall,2
367,Fridge,0.27,10:48,07-01-2023,21.4,Winter,1
351,Dishwasher,1.55,17:18,04-11-2023,34.8,Fall,5
100,TV,1.71,02:33,19-08-2023,23.7,Summer,4
319,TV,1.5,08:17,11-08-2023,-5.4,Summer,2
323,Oven,0.43,12:59,01-03-2023,5.3,Winter,2
418,Washing Machine,1.09,04:11,18-12-2023,4.8,Fall,5
364,Microwave,1.71,03:03,06-08-2023,8.7,Summer,5
459,Lights,0.73,11:15,06-05-2023,17.7,Spring,2
6,Oven,1.87,12:46,16-02-2023,34.1,Winter,2
45,Fridge,0.35,08:21,05-10-2023,21.7,Fall,5
416,Dishwasher,1.37,02:19,01-06-2023,-6,Spring,5
36,Heater,4.7,20:54,26-12-2023,7.9,Fall,4
477,Lights,0.63,21:19,21-06-2023,11.3,Spring,4
420,Heater,4.77,07:34,30-12-2023,9.1,Fall,2
328,Fridge,0.1,12:15,25-06-2023,34.6,Spring,1
363,Fridge,0.45,05:10,22-04-2023,-7.7,Spring,1
398,Air Conditioning,3.41,20:39,26-06-2023,27.3,Spring,4
186,Dishwasher,1.88,19:46,10-10-2023,39.8,Fall,2
243,Heater,2.92,17:06,21-01-2023,21.7,Winter,3
376,Oven,1.73,02:50,04-06-2023,21.8,Spring,4
79,Oven,1.93,14:29,26-02-2023,10.3,Winter,5
358,Washing Machine,1.98,00:24,10-05-2023,-0.3,Spring,5
368,Fridge,0.31,23:14,17-09-2023,19.8,Summer,2
151,Computer,1.49,20:38,24-08-2023,-9.3,Summer,4
34,Washing Machine,1.01,08:29,27-12-2023,25.4,Fall,1
249,Microwave,1.93,13:31,14-10-2023,37.6,Fall,3
200,Computer,0.5,21:12,07-03-2023,35.3,Winter,1
257,Oven,0.42,04:27,31-08-2023,15.9,Summer,2
207,Washing Machine,1.09,03:23,24-09-2023,26,Summer,3
201,Air Conditioning,3.46,05:17,12-07-2023,28.9,Summer,1
155,Washing Machine,1.61,08:01,05-10-2023,12.1,Fall,1
312,Dishwasher,1.18,06:59,29-12-2023,13.6,Fall,4
432,Oven,0.86,07:32,22-08-2023,7.1,Summer,3
317,Air Conditioning,4.48,08:16,02-09-2023,31.5,Summer,1
478,Heater,3.39,02:16,15-07-2023,34,Summer,5
395,Air Conditioning,3.29,22:03,16-05-2023,-7.8,Spring,3
373,Oven,1.15,22:43,29-01-2023,3.8,Winter,1
107,Heater,3.11,21:43,04-07-2023,-8.1,Summer,1
138,TV,1.28,10:53,15-03-2023,24.7,Winter,4
366,Computer,0.43,04:17,03-07-2023,9.1,Summer,1
358,Dishwasher,0.75,13:16,12-05-2023,17.6,Spring,5
59,Air Conditioning,4.37,04:16,02-01-2023,19.3,Winter,4
468,TV,0.37,19:05,29-11-2023,29.5,Fall,3
275,Fridge,0.11,22:17,07-03-2023,-7.7,Winter,4
184,Computer,1.7,09:09,28-06-2023,3.2,Spring,3
447,Lights,1.17,03:44,22-06-2023,-0.4,Spring,1
42,Heater,2.76,03:26,01-11-2023,15.5,Fall,5
457,TV,1.23,06:01,28-11-2023,6.2,Fall,1
152,Oven,1.84,04:22,27-06-2023,2.4,Spring,3
482,Fridge,0.19,12:28,26-03-2023,15.6,Winter,4
153,Oven,0.46,05:53,20-10-2023,9.5,Fall,1
453,Fridge,0.29,10:03,08-05-2023,7.7,Spring,4
22,TV,0.89,12:24,14-07-2023,13.8,Summer,3
