timestamp,Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature (°C),Season,Household Size
2023-03-20 06:38:00,124,Lights,0.49,1.0,Winter,2
2023-10-03 06:58:00,23,Air Conditioning,2.47,33.2,Fall,4
2023-04-27 17:28:00,379,TV,0.33,26.3,Spring,3
2023-06-23 07:40:00,494,Computer,1.46,39.7,Spring,4
2023-06-26 21:55:00,154,Fridge,0.5,21.7,Spring,4
2023-03-22 15:29:00,347,Dishwasher,0.21,33.1,Winter,3
2023-11-23 03:29:00,277,Dishwasher,1.94,37.0,Fall,3
2023-03-12 11:15:00,80,Oven,1.57,25.6,Winter,3
2023-05-25 12:31:00,3,Microwave,0.46,29.4,Spring,5
2023-05-10 04:53:00,13,Oven,1.64,27.8,Spring,5
2023-09-06 22:51:00,304,Microwave,1.64,14.0,Summer,4
2023-07-14 16:51:00,147,Dishwasher,0.38,31.1,Summer,2
2023-05-13 19:14:00,469,Dishwasher,0.57,26.7,Spring,1
2023-11-19 12:38:00,18,Dishwasher,0.4,-0.2,Fall,2
2023-10-11 05:14:00,106,Dishwasher,1.48,30.6,Fall,4
2023-07-30 08:34:00,235,Computer,1.32,1.4,Summer,4
2023-11-04 22:27:00,246,Dishwasher,1.69,0.1,Fall,3
2023-04-04 06:28:00,408,Lights,2.0,24.6,Spring,2
2023-12-05 21:41:00,432,Microwave,1.58,4.4,Fall,2
2023-08-15 21:47:00,30,Heater,2.94,-4.7,Summer,5
2023-08-26 18:12:00,379,Dishwasher,1.22,-6.2,Summer,1
2023-12-05 12:10:00,306,Lights,1.34,-8.1,Fall,4
2023-11-14 23:50:00,159,Dishwasher,1.3,12.6,Fall,1
2023-08-26 20:47:00,380,Washing Machine,1.93,19.6,Summer,5
2023-01-19 02:14:00,88,Microwave,1.83,22.6,Winter,5
2023-02-10 22:22:00,466,Computer,1.93,-1.0,Winter,3
2023-10-04 02:24:00,50,TV,1.85,6.7,Fall,2
2023-07-19 00:24:00,465,Fridge,0.16,14.2,Summer,5
2023-08-09 20:21:00,473,Oven,1.16,1.0,Summer,1
2023-04-29 17:36:00,203,Microwave,0.52,32.7,Spring,2
2023-05-10 16:20:00,310,Lights,1.26,2.2,Spring,3
2023-04-12 13:59:00,205,Fridge,0.45,12.2,Spring,2
2023-08-05 00:24:00,245,Lights,1.34,38.6,Summer,3
2023-01-16 23:44:00,138,Washing Machine,1.4,-8.8,Winter,3
2023-09-08 12:29:00,13,Oven,1.23,23.5,Summer,5
2023-07-07 13:58:00,246,Microwave,1.27,13.6,Summer,1
2023-05-23 14:02:00,313,TV,1.43,-7.5,Spring,3
2023-04-03 02:19:00,373,TV,1.53,-3.6,Spring,2
2023-10-07 08:23:00,320,Heater,3.91,16.5,Fall,4
2023-01-02 01:44:00,201,Heater,3.0,20.5,Winter,5
2023-05-14 19:47:00,346,TV,0.43,5.7,Spring,3
2023-06-25 19:40:00,98,Heater,3.69,6.7,Spring,2
2023-12-24 05:57:00,120,Microwave,0.34,30.1,Fall,5
2023-03-31 01:29:00,60,TV,0.62,-4.6,Winter,5
2023-01-13 13:03:00,313,Microwave,1.01,34.8,Winter,1
2023-04-29 23:35:00,301,Microwave,0.92,9.8,Spring,3
2023-08-08 15:23:00,14,Air Conditioning,4.74,11.4,Summer,3
2023-12-18 19:28:00,300,Dishwasher,1.43,-6.4,Fall,5
2023-06-03 18:28:00,303,Heater,4.07,36.6,Spring,5
2023-07-11 00:59:00,32,Microwave,0.62,-5.2,Summer,3
2023-04-23 22:43:00,250,Computer,1.66,5.5,Spring,1
2023-04-30 12:05:00,148,TV,1.51,33.2,Spring,4
2023-09-28 00:56:00,63,Computer,0.42,0.9,Summer,3
2023-11-23 00:57:00,369,Washing Machine,1.18,32.4,Fall,2
2023-05-18 09:07:00,42,Computer,0.2,28.5,Spring,1
2023-08-08 23:23:00,405,Lights,1.52,15.0,Summer,3
2023-11-13 07:01:00,265,Lights,1.74,10.5,Fall,2
2023-01-04 21:56:00,274,Heater,4.8,-0.1,Winter,5
2023-11-02 12:58:00,457,Air Conditioning,3.98,-2.1,Fall,5
2023-01-23 06:04:00,321,Air Conditioning,2.75,17.2,Winter,5
2023-06-25 20:50:00,227,Washing Machine,0.5,11.4,Spring,1
2023-02-22 12:49:00,233,Dishwasher,1.03,-5.0,Winter,2
2023-07-08 12:41:00,201,Air Conditioning,2.09,24.0,Summer,5
2023-11-19 03:50:00,372,Air Conditioning,3.35,4.2,Fall,2
2023-09-13 03:48:00,232,Air Conditioning,3.44,6.1,Summer,4
2023-04-17 17:34:00,183,Oven,1.05,28.2,Spring,5
2023-08-09 02:19:00,414,Microwave,1.07,22.9,Summer,5
2023-09-09 22:02:00,447,Air Conditioning,4.84,-0.9,Summer,2
2024-01-01 03:14:00,298,Lights,1.57,1.1,Winter,1
2023-02-14 12:40:00,488,Lights,0.45,21.6,Winter,2
2023-07-10 00:14:00,100,TV,1.37,-2.5,Summer,2
2023-09-16 20:45:00,74,Computer,0.38,25.7,Summer,5
2023-04-21 01:06:00,70,Computer,0.87,24.7,Spring,1
2023-11-01 20:51:00,113,Air Conditioning,3.67,-0.6,Fall,2
2023-08-19 05:55:00,253,Dishwasher,1.3,9.1,Summer,3
2023-11-16 23:18:00,400,Lights,0.53,-4.9,Fall,2
2023-12-02 03:19:00,279,Washing Machine,1.46,4.4,Fall,5
2023-04-26 04:34:00,272,Lights,1.74,21.8,Spring,5
2023-12-20 18:56:00,180,Air Conditioning,4.48,-2.7,Fall,4
2023-09-29 12:17:00,80,Microwave,1.53,5.4,Summer,1
2023-07-18 18:06:00,465,Dishwasher,1.77,-4.5,Summer,2
2023-05-09 02:42:00,165,Fridge,0.23,-3.1,Spring,3
2023-08-22 00:56:00,34,Dishwasher,0.35,-0.4,Summer,5
2023-05-03 03:26:00,325,TV,1.66,-7.5,Spring,3
2023-10-01 02:40:00,476,Dishwasher,1.9,-1.0,Fall,4
2023-03-10 22:17:00,182,Air Conditioning,2.48,29.1,Winter,5
2023-05-19 01:54:00,4,Oven,0.33,24.9,Spring,5
2023-10-12 01:40:00,152,Air Conditioning,4.95,-8.7,Fall,5
2023-12-31 09:57:00,184,Air Conditioning,2.2,-4.5,Fall,4
2023-12-20 13:29:00,283,Washing Machine,1.44,-6.0,Fall,4
2023-04-07 07:21:00,400,Microwave,1.21,-1.6,Spring,1
2023-10-15 16:16:00,302,Lights,1.88,12.1,Fall,4
2023-01-24 12:32:00,248,TV,1.28,32.1,Winter,5
2023-12-20 11:29:00,112,Washing Machine,1.11,5.8,Fall,2
2023-07-30 12:15:00,253,Washing Machine,1.04,23.0,Summer,2
2023-04-16 22:41:00,109,Computer,1.46,7.5,Spring,1
2023-01-28 23:08:00,132,Lights,0.68,37.6,Winter,4
2023-03-09 10:38:00,462,TV,0.47,38.6,Winter,1
2023-09-12 22:25:00,330,Dishwasher,1.47,1.8,Summer,1
2023-04-15 09:19:00,24,Fridge,0.26,-2.5,Spring,3
2023-07-03 11:54:00,364,Computer,1.14,2.3,Summer,3
2023-07-15 10:59:00,310,Fridge,0.12,20.7,Summer,3
2023-08-04 10:47:00,210,Lights,1.47,26.7,Summer,1
2023-09-23 04:47:00,379,Fridge,0.4,-4.2,Summer,2
2023-04-03 19:28:00,326,Heater,4.14,37.0,Spring,2
2023-04-28 00:41:00,447,Oven,0.22,13.8,Spring,2
2023-05-03 16:52:00,487,Washing Machine,0.36,10.8,Spring,2
2023-02-23 15:26:00,482,Air Conditioning,4.79,20.3,Winter,3
2023-02-26 04:38:00,279,Oven,1.01,20.4,Winter,4
2023-05-07 07:34:00,181,TV,1.84,-0.5,Spring,1
2023-11-27 21:07:00,169,TV,0.43,36.9,Fall,5
2023-10-19 00:36:00,209,Washing Machine,1.58,23.9,Fall,1
2023-12-07 22:50:00,412,Air Conditioning,2.73,38.6,Fall,3
2023-05-13 15:44:00,332,Oven,0.95,-4.0,Spring,5
2023-05-05 18:00:00,302,Lights,1.8,29.3,Spring,4
2023-05-16 13:46:00,120,Air Conditioning,2.6,33.8,Spring,2
2023-05-25 02:12:00,362,Dishwasher,1.35,37.8,Spring,2
2023-07-21 09:18:00,23,Dishwasher,1.82,29.1,Summer,5
2023-05-30 12:54:00,103,Dishwasher,1.1,-6.9,Spring,1
2023-11-30 22:59:00,412,Computer,1.32,5.6,Fall,1
2023-08-08 18:52:00,425,Computer,1.25,-5.0,Summer,3
2023-09-04 13:50:00,192,Microwave,0.92,19.0,Summer,1
2023-08-11 05:41:00,445,Dishwasher,0.84,17.0,Summer,1
2023-05-21 08:56:00,195,Air Conditioning,4.71,13.1,Spring,5
2023-03-08 04:16:00,246,Oven,0.71,22.3,Winter,1
2023-07-03 21:33:00,57,Computer,1.58,0.1,Summer,4
2023-06-20 20:58:00,118,Fridge,0.3,6.0,Spring,3
2023-12-30 21:36:00,183,Oven,0.62,0.5,Fall,2
2023-08-23 16:47:00,6,Fridge,0.35,39.1,Summer,2
2023-09-15 16:37:00,28,Computer,0.79,24.4,Summer,5
2023-02-26 10:30:00,63,Microwave,0.93,18.0,Winter,3
2023-04-14 09:04:00,374,Computer,1.44,39.7,Spring,4
2023-10-04 02:14:00,11,Dishwasher,1.63,29.1,Fall,3
2023-04-27 02:40:00,33,Fridge,0.35,-0.7,Spring,5
2023-11-11 04:13:00,91,Computer,1.43,3.4,Fall,1
2023-04-29 07:12:00,23,Air Conditioning,4.04,-4.9,Spring,1
2023-06-04 07:53:00,440,Fridge,0.31,19.2,Spring,2
2023-08-27 22:46:00,240,Air Conditioning,3.11,0.0,Summer,4
2023-02-01 14:06:00,272,Heater,3.0,39.5,Winter,4
2023-12-23 12:36:00,387,Lights,0.33,4.1,Fall,5
2023-08-07 08:14:00,369,Computer,1.54,0.9,Summer,2
2023-12-13 10:47:00,106,Fridge,0.19,0.3,Fall,2
2023-02-27 03:57:00,102,TV,0.25,-4.6,Winter,2
2023-08-12 10:14:00,376,Washing Machine,0.5,34.1,Summer,2
2023-10-30 00:06:00,255,Fridge,0.11,36.3,Fall,2
2023-03-11 14:42:00,439,Microwave,1.47,3.6,Winter,2
2023-07-18 12:33:00,492,Microwave,1.16,14.2,Summer,3
2023-04-19 04:25:00,409,TV,0.35,23.4,Spring,1
2023-09-20 12:27:00,116,Air Conditioning,2.13,19.4,Summer,2
2023-03-17 19:47:00,226,Washing Machine,0.62,5.0,Winter,3
2023-05-21 23:19:00,380,Fridge,0.26,16.2,Spring,3
2023-07-30 09:59:00,228,Heater,3.45,3.0,Summer,2
2023-12-26 21:54:00,408,Fridge,0.22,35.0,Fall,4
2023-02-27 20:37:00,440,Dishwasher,1.71,-2.3,Winter,1
2023-06-17 00:04:00,132,TV,1.31,24.2,Spring,2
2023-01-10 04:21:00,389,Microwave,1.28,25.7,Winter,5
2023-05-30 01:20:00,212,TV,0.78,17.2,Spring,3
2023-10-31 05:27:00,360,Air Conditioning,2.24,18.3,Fall,4
2023-06-25 05:43:00,347,Dishwasher,1.28,22.8,Spring,4
2023-11-06 13:15:00,11,Oven,1.33,-3.1,Fall,5
2023-01-09 00:15:00,327,Fridge,0.3,-9.9,Winter,4
2023-02-14 22:49:00,308,Microwave,1.21,3.0,Winter,4
2023-11-23 20:06:00,126,Air Conditioning,2.14,3.3,Fall,5
2023-11-25 18:14:00,253,Washing Machine,1.66,14.4,Fall,1
2023-08-20 21:50:00,51,Lights,0.26,-0.9,Summer,1
2023-08-16 23:36:00,168,Fridge,0.23,7.8,Summer,2
2023-04-02 07:35:00,42,TV,1.04,18.1,Spring,2
2023-02-24 07:49:00,373,Microwave,1.15,-4.1,Winter,1
2023-08-10 05:33:00,309,Computer,1.21,30.2,Summer,1
2023-11-28 02:48:00,405,Heater,3.94,21.9,Fall,4
2023-10-01 15:31:00,41,Air Conditioning,3.11,18.2,Fall,1
2023-01-15 20:50:00,217,Air Conditioning,2.2,23.8,Winter,1
2023-12-31 05:27:00,419,TV,1.92,11.2,Fall,3
2023-02-01 02:11:00,102,Lights,1.47,-7.6,Winter,5
2023-10-06 09:49:00,34,Lights,0.53,16.3,Fall,5
2023-05-05 19:03:00,445,Lights,0.99,5.4,Spring,4
2023-12-22 20:38:00,191,Dishwasher,1.04,12.6,Fall,4
2023-12-19 17:35:00,25,Lights,0.45,20.1,Fall,5
2023-04-16 02:47:00,365,Fridge,0.28,17.4,Spring,3
2023-09-06 15:05:00,355,Washing Machine,0.22,20.9,Summer,4
2023-11-05 00:06:00,267,Computer,0.92,39.6,Fall,3
2023-10-19 03:05:00,168,Fridge,0.5,20.8,Fall,5
2023-03-13 05:23:00,447,Dishwasher,0.44,5.6,Winter,2
2023-11-09 14:18:00,82,Oven,0.73,27.2,Fall,4
2023-12-28 23:19:00,400,Air Conditioning,3.35,14.9,Fall,5
2023-07-10 03:32:00,443,Dishwasher,1.96,4.4,Summer,5
2023-01-09 11:43:00,190,TV,1.16,3.6,Winter,3
2023-07-02 00:53:00,451,Oven,1.22,29.6,Summer,2
2023-07-14 19:46:00,305,Microwave,0.83,25.9,Summer,3
2023-04-14 16:56:00,325,TV,1.0,23.6,Spring,4
2023-10-17 11:58:00,24,TV,0.59,24.8,Fall,1
2023-01-10 11:27:00,486,Computer,1.41,-2.0,Winter,4
2023-06-21 01:50:00,114,Fridge,0.44,-1.3,Spring,4
2023-02-21 20:28:00,179,Lights,0.87,9.6,Winter,3
2023-08-19 09:32:00,114,Lights,0.71,22.6,Summer,5
2023-04-12 14:36:00,208,Washing Machine,1.01,16.5,Spring,2
2023-12-12 03:25:00,48,Heater,2.82,2.3,Fall,5
2023-02-03 04:28:00,81,Washing Machine,0.86,17.0,Winter,3
2023-09-30 23:33:00,153,Dishwasher,0.38,19.6,Summer,1
2023-09-15 18:08:00,89,Washing Machine,0.49,23.0,Summer,5
2023-06-29 04:30:00,435,Dishwasher,1.67,5.9,Spring,4
2023-02-27 07:48:00,410,Heater,4.16,6.3,Winter,2
2023-09-11 22:07:00,12,Washing Machine,1.98,1.8,Summer,2
2023-02-16 01:40:00,104,Computer,0.79,29.3,Winter,5
2023-07-13 09:57:00,142,Washing Machine,1.59,16.6,Summer,1
2023-03-29 01:38:00,466,Washing Machine,0.83,-1.8,Winter,2
2023-08-04 17:11:00,10,Oven,1.19,31.4,Summer,1
2023-07-22 18:46:00,245,Air Conditioning,4.86,35.7,Summer,4
2023-02-03 17:44:00,250,Dishwasher,1.32,-3.3,Winter,4
2023-02-22 06:30:00,275,Oven,0.83,-6.7,Winter,4
2023-03-21 03:46:00,427,Dishwasher,1.59,-1.7,Winter,2
2023-10-18 08:30:00,127,Dishwasher,0.31,3.0,Fall,3
2023-12-29 16:43:00,341,Washing Machine,0.64,32.8,Fall,3
2023-12-02 08:16:00,407,Fridge,0.47,-0.2,Fall,5
2023-07-06 21:53:00,136,Oven,1.92,-4.0,Summer,1
2023-08-01 14:07:00,220,Oven,0.48,5.0,Summer,1
2023-01-02 03:44:00,48,TV,1.33,-7.3,Winter,4
2023-12-29 02:32:00,235,Oven,1.33,34.9,Fall,4
2023-07-23 02:31:00,285,Oven,0.84,12.7,Summer,2
2023-03-07 09:05:00,105,Oven,1.95,-3.6,Winter,5
2023-01-19 22:37:00,141,Washing Machine,1.57,11.7,Winter,3
2023-11-23 00:26:00,130,Computer,0.52,30.1,Fall,4
2023-12-23 00:53:00,76,Washing Machine,1.69,-9.8,Fall,5
2023-09-15 20:47:00,267,TV,0.71,3.1,Summer,2
2023-05-25 16:41:00,366,Oven,1.96,37.4,Spring,2
2023-06-24 16:50:00,298,Fridge,0.39,36.2,Spring,2
2023-09-08 15:28:00,428,Washing Machine,0.63,17.0,Summer,5
2023-12-12 16:48:00,459,Microwave,0.44,7.5,Fall,5
2023-10-27 23:42:00,181,TV,1.53,25.4,Fall,1
2023-07-27 16:37:00,316,Oven,0.71,29.7,Summer,1
2023-01-04 11:55:00,164,TV,1.06,33.5,Winter,5
2023-09-21 15:28:00,494,Lights,1.41,31.8,Summer,4
2023-07-16 05:07:00,223,Computer,1.51,28.3,Summer,4
2023-01-14 06:52:00,469,Washing Machine,1.97,-2.7,Winter,3
2023-09-19 23:54:00,453,Air Conditioning,3.36,34.3,Summer,1
2023-02-27 11:26:00,231,Microwave,0.66,8.4,Winter,1
2023-03-20 11:34:00,413,Fridge,0.48,14.6,Winter,4
2023-11-05 10:49:00,361,Fridge,0.15,24.3,Fall,2
2023-06-01 11:19:00,451,Lights,1.29,9.8,Spring,3
2023-03-17 01:14:00,272,Air Conditioning,2.64,29.1,Winter,4
2023-07-28 18:04:00,476,Heater,3.85,23.1,Summer,5
2023-02-12 09:33:00,83,Air Conditioning,2.21,13.5,Winter,2
2023-08-11 23:09:00,457,TV,0.58,28.3,Summer,4
2023-07-15 19:23:00,310,Air Conditioning,2.62,21.9,Summer,3
2023-08-19 18:47:00,229,Oven,1.96,7.1,Summer,3
2023-02-06 19:16:00,191,TV,1.86,25.3,Winter,3
2023-05-15 11:51:00,466,Microwave,0.32,-1.0,Spring,3
2023-06-16 13:07:00,248,Washing Machine,1.41,34.1,Spring,4
2023-02-09 05:11:00,397,Air Conditioning,3.29,-4.8,Winter,2
2023-11-16 02:00:00,197,Microwave,0.76,20.6,Fall,1
2023-11-14 16:52:00,418,Air Conditioning,3.67,11.5,Fall,5
2023-06-27 23:59:00,418,Fridge,0.27,0.9,Spring,2
2023-07-07 18:34:00,440,Computer,1.78,38.2,Summer,4
2023-07-27 20:32:00,87,Heater,4.72,11.8,Summer,4
2023-07-10 03:10:00,470,Oven,1.62,3.5,Summer,3
2023-07-29 16:54:00,207,Dishwasher,1.9,10.2,Summer,4
2023-05-20 01:02:00,211,Dishwasher,1.79,36.8,Spring,1
2023-12-28 06:36:00,42,Heater,2.35,-3.7,Fall,1
2023-07-02 21:20:00,14,Air Conditioning,3.07,31.3,Summer,5
2023-09-28 17:22:00,187,Computer,1.38,7.0,Summer,5
2023-09-17 14:30:00,353,Air Conditioning,3.7,-3.9,Summer,1
2023-01-19 21:06:00,434,Washing Machine,1.91,11.1,Winter,4
2023-06-18 12:47:00,280,Fridge,0.42,39.3,Spring,2
2023-11-12 05:06:00,480,TV,1.33,10.5,Fall,2
2024-01-01 04:47:00,217,Washing Machine,0.94,18.8,Winter,5
2023-02-18 06:27:00,264,Oven,0.98,-8.2,Winter,4
2023-03-10 10:29:00,460,Heater,2.83,36.2,Winter,5
2023-08-04 06:58:00,63,TV,1.96,2.3,Summer,4
2023-01-08 03:14:00,164,Fridge,0.37,34.8,Winter,5
2023-03-05 10:27:00,6,Lights,1.46,29.4,Winter,2
2023-07-20 13:54:00,307,Washing Machine,1.79,0.2,Summer,4
2023-07-08 10:34:00,183,Lights,0.35,3.8,Summer,5
2023-07-09 23:07:00,17,Air Conditioning,3.06,-6.0,Summer,5
2023-03-25 11:02:00,344,Lights,1.11,12.4,Winter,1
2023-06-27 09:05:00,42,Dishwasher,1.43,14.6,Spring,1
2023-07-05 08:31:00,445,Lights,1.76,1.7,Summer,1
2023-12-08 23:14:00,198,Heater,3.47,31.4,Fall,4
2023-01-23 16:47:00,242,TV,0.89,18.3,Winter,1
2023-07-23 18:26:00,352,Oven,1.36,6.0,Summer,5
2023-05-14 00:44:00,274,Computer,0.45,10.1,Spring,5
2023-04-14 05:26:00,86,Oven,0.98,-0.2,Spring,1
2023-10-05 20:52:00,262,Dishwasher,1.57,19.7,Fall,1
2023-09-05 06:11:00,156,Air Conditioning,4.84,37.5,Summer,3
2023-08-24 06:55:00,289,Oven,0.22,-9.7,Summer,2
2023-01-09 07:23:00,458,Heater,4.22,-8.5,Winter,3
2023-04-07 09:07:00,223,Lights,1.49,8.5,Spring,5
2023-03-28 04:45:00,348,Lights,1.94,39.9,Winter,3
2023-01-20 06:18:00,295,Lights,1.27,26.4,Winter,1
2023-08-06 18:21:00,179,Fridge,0.37,2.2,Summer,4
2023-09-21 23:26:00,93,TV,0.64,16.9,Summer,4
2023-06-12 13:04:00,147,Heater,3.6,16.0,Spring,4
2023-04-01 10:40:00,382,Fridge,0.44,-3.0,Spring,5
2023-10-18 20:10:00,407,TV,0.37,17.0,Fall,4
2023-12-30 18:15:00,119,Air Conditioning,3.35,31.4,Fall,1
2023-03-17 23:13:00,34,Heater,3.41,30.2,Winter,3
2023-03-18 03:48:00,361,Oven,0.47,17.2,Winter,1
2023-08-11 15:44:00,452,Fridge,0.13,15.8,Summer,4
2023-12-23 14:19:00,177,Computer,1.32,-5.5,Fall,1
2023-11-30 01:23:00,288,Lights,1.97,13.3,Fall,4
2023-03-25 03:50:00,82,Washing Machine,1.26,20.2,Winter,3
2023-06-25 11:19:00,16,Heater,2.52,24.8,Spring,2
2023-05-14 23:31:00,265,Microwave,0.96,37.3,Spring,5
2023-07-04 20:56:00,35,Heater,4.41,31.3,Summer,4
2023-08-02 04:29:00,131,Computer,1.16,6.4,Summer,5
2023-12-29 03:01:00,225,Computer,1.72,34.7,Fall,5
2023-10-25 19:27:00,482,Computer,1.6,13.8,Fall,1
2023-02-13 04:12:00,467,Computer,1.59,37.6,Winter,2
2023-05-25 13:10:00,169,TV,0.79,8.8,Spring,5
2023-08-04 09:52:00,144,Dishwasher,1.06,18.0,Summer,4
2023-06-12 21:48:00,267,Microwave,1.91,-0.6,Spring,4
2023-09-10 23:31:00,73,Oven,1.78,12.2,Summer,2
2023-07-13 06:24:00,7,Computer,1.95,6.2,Summer,3
2023-07-20 04:28:00,342,Washing Machine,0.88,35.9,Summer,2
2023-04-29 10:32:00,458,Computer,0.49,24.9,Spring,2
2023-09-20 01:24:00,27,Lights,1.65,-9.5,Summer,2
2023-08-11 16:49:00,367,Lights,1.43,34.9,Summer,3
2023-07-29 18:39:00,275,TV,1.0,-0.8,Summer,3
2023-06-18 12:11:00,171,Oven,1.36,23.1,Spring,3
2023-01-29 20:11:00,371,Dishwasher,0.68,28.4,Winter,4
2023-12-17 06:36:00,386,TV,1.75,-2.4,Fall,3
2023-11-08 02:01:00,272,Heater,4.37,38.5,Fall,2
2023-03-01 11:29:00,127,TV,1.06,1.1,Winter,3
2023-04-13 17:26:00,499,TV,1.13,4.5,Spring,5
2023-06-15 11:01:00,373,Washing Machine,0.6,13.7,Spring,1
2023-02-19 01:49:00,174,Oven,1.54,-2.6,Winter,2
2023-01-02 20:28:00,494,Oven,1.3,35.9,Winter,3
2023-12-13 06:48:00,419,Microwave,0.55,23.4,Fall,2
2023-06-15 05:36:00,19,Computer,0.58,19.3,Spring,3
2023-03-15 11:19:00,152,Heater,2.01,-2.5,Winter,1
2023-10-20 15:07:00,137,Computer,1.3,25.5,Fall,3
2023-02-23 01:50:00,155,Dishwasher,1.11,36.2,Winter,2
2023-08-01 21:21:00,49,Fridge,0.19,-2.4,Summer,1
2023-01-07 06:12:00,127,Heater,3.15,12.6,Winter,5
2023-11-03 03:07:00,170,Air Conditioning,4.36,-6.3,Fall,4
2023-02-09 13:55:00,228,Fridge,0.27,7.3,Winter,3
2023-12-28 20:26:00,411,Computer,1.49,0.3,Fall,4
2023-12-07 22:31:00,265,Heater,3.62,7.4,Fall,5
2023-05-16 13:05:00,345,Dishwasher,0.43,0.7,Spring,4
2023-10-29 09:18:00,404,Lights,0.31,9.1,Fall,5
2023-03-07 13:38:00,383,Fridge,0.11,30.0,Winter,1
2023-12-22 07:30:00,209,Fridge,0.44,39.5,Fall,1
2023-02-10 17:31:00,238,Oven,1.08,24.4,Winter,1
2023-08-26 06:04:00,425,Air Conditioning,3.3,-6.7,Summer,1
2023-09-24 02:04:00,291,TV,0.38,35.5,Summer,1
2023-03-14 13:41:00,42,Oven,0.3,26.3,Winter,4
2023-07-31 02:14:00,229,Air Conditioning,2.87,32.7,Summer,5
2023-08-15 10:51:00,470,Heater,3.01,14.7,Summer,3
2023-04-21 03:59:00,314,Heater,3.48,-3.2,Spring,5
2023-10-19 08:21:00,191,Fridge,0.3,-5.8,Fall,2
2023-11-06 05:18:00,246,Computer,1.2,6.2,Fall,2
2023-02-04 06:43:00,456,Washing Machine,1.06,14.0,Winter,5
2023-06-25 21:59:00,40,Fridge,0.29,-8.9,Spring,4
2023-12-25 08:18:00,338,Microwave,0.96,36.4,Fall,1
2023-09-24 15:45:00,230,Fridge,0.22,-1.7,Summer,2
2023-11-22 08:58:00,402,Air Conditioning,3.91,17.2,Fall,1
2023-11-24 21:04:00,360,Computer,0.74,35.2,Fall,2
2023-05-19 07:16:00,86,Dishwasher,0.39,17.6,Spring,5
2023-08-26 05:37:00,177,Microwave,1.16,4.2,Summer,4
2023-04-12 17:07:00,472,Fridge,0.42,22.3,Spring,1
2023-08-21 06:57:00,417,Dishwasher,1.59,15.7,Summer,5
2023-11-23 05:23:00,205,Air Conditioning,4.03,33.2,Fall,4
2023-04-03 05:23:00,86,Dishwasher,1.1,8.1,Spring,5
2023-07-29 02:44:00,424,Fridge,0.18,16.4,Summer,4
2023-11-20 12:02:00,107,Dishwasher,0.47,2.2,Fall,2
2023-12-01 15:42:00,88,Air Conditioning,4.2,29.6,Fall,5
2023-10-03 22:29:00,81,Washing Machine,1.65,39.8,Fall,3
2023-02-18 20:37:00,388,TV,1.1,37.4,Winter,3
2023-08-03 23:07:00,121,Microwave,0.24,19.6,Summer,3
2023-07-08 03:56:00,105,Air Conditioning,2.1,-4.2,Summer,2
2023-05-09 05:28:00,250,Oven,1.39,16.1,Spring,2
2023-05-05 22:02:00,213,Air Conditioning,4.24,7.3,Spring,2
2023-10-16 01:24:00,358,Oven,0.32,35.8,Fall,4
2023-02-09 19:38:00,268,Oven,0.63,-8.6,Winter,1
2023-04-15 19:23:00,33,Fridge,0.39,7.2,Spring,1
2023-10-11 23:33:00,432,Dishwasher,0.33,29.6,Fall,5
2023-07-08 08:20:00,448,Air Conditioning,3.63,38.2,Summer,5
2023-02-13 07:12:00,460,Heater,3.85,38.2,Winter,1
2023-08-20 21:19:00,443,Lights,1.87,19.1,Summer,2
2023-12-27 04:44:00,119,Heater,2.34,25.4,Fall,5
2023-07-11 08:45:00,235,Oven,1.46,27.1,Summer,5
2023-04-11 04:46:00,235,TV,1.99,10.5,Spring,2
2023-10-22 06:55:00,107,Fridge,0.34,18.8,Fall,5
2023-02-16 10:25:00,328,Air Conditioning,3.61,17.3,Winter,5
2023-02-01 00:29:00,423,Air Conditioning,3.68,35.6,Winter,2
2023-03-05 17:48:00,306,Washing Machine,1.08,-3.2,Winter,3
2023-04-27 12:34:00,308,Dishwasher,1.47,-7.9,Spring,2
2023-10-20 06:06:00,145,Oven,0.91,-3.4,Fall,5
2023-08-02 15:50:00,486,Oven,1.32,-6.4,Summer,4
2023-12-07 09:57:00,88,Heater,4.13,14.4,Fall,5
2023-05-16 12:50:00,196,Microwave,1.32,38.7,Spring,4
2023-05-12 04:01:00,281,Oven,1.35,9.7,Spring,2
2023-12-14 09:13:00,226,Microwave,0.4,2.3,Fall,1
2023-04-13 08:47:00,437,Fridge,0.42,6.5,Spring,5
2023-03-23 11:15:00,42,Lights,0.32,39.5,Winter,4
2023-07-20 01:15:00,6,Oven,1.79,9.9,Summer,3
2023-06-14 03:08:00,173,Oven,1.68,31.4,Spring,4
2023-03-22 02:29:00,199,Dishwasher,0.48,33.4,Winter,4
2023-07-25 17:22:00,424,Washing Machine,1.96,33.8,Summer,2
2023-08-10 08:03:00,163,Dishwasher,0.9,10.6,Summer,5
2023-02-07 11:55:00,211,Dishwasher,0.83,3.9,Winter,4
2023-08-16 08:18:00,479,Air Conditioning,3.26,5.3,Summer,1
2023-02-22 05:53:00,46,Microwave,0.53,15.0,Winter,4
2023-03-25 15:13:00,20,Microwave,1.82,16.1,Winter,2
2023-04-16 20:06:00,217,Lights,1.36,22.3,Spring,1
2023-01-23 15:48:00,85,Air Conditioning,3.82,18.1,Winter,4
